data	yy	mm	dd	tmax	tmin	tavg	tdavg	rhavg	wd	ws	gust	slp	prec	totcl	lowcl	sun	vis	snow
2006-11-28	2006	11	28	6,5	2,3	4,6	4,4	97,9	SE	5,4		1026,5	0				0,1	
2006-11-27	2006	11	27	14,3	1,7	7	5,1	90,4	SW	3,2		1023,5	0	2,9	1,8	4,7	3,9	
2006-11-26	2006	11	26	11,5	6	9,2	6,3	81,4	S	11,3		1014,1	0	6,9	6,1	2,4	10,6	
2006-11-25	2006	11	25	13,5	5,9	9,4	6,6	80	SSE	11,7		1008,9	0,01	5	2,8	3,2	10	
2006-11-24	2006	11	24	10,1	1,7	7	3,4	75,3	S	16,2		1002,2	0,2	6	4,4	5,3	9,2	
2006-11-23	2006	11	23	7,9	1	5,6	4,4	94,1	SW	7,7		1002,8	0,4	5,5	6,3		2,6	
2006-11-22	2006	11	22	8,5	2,6	6,6	4,4	84,3	S	9,9		1000,6	0,01	7,2	6,1	0,6	8,9	
2006-11-21	2006	11	21	7,4	2,7	5,4	2,5	84,1	S	11,3		1014,3	0	5	6,2		9,8	
2006-11-20	2006	11	20	9,3	5,5	7,7	7,2	95,4	S	11,3		1018,3	0,1	7,1	7,6		2,7	
2006-11-19	2006	11	19	10,7	2,4	7,6	6,2	92,6	SSW	6,3		1019,2	0	4,9	4,9		2,4	
2006-11-18	2006	11	18	15,4	6	10,8	8,1	82,6	S	6,8		1014,3	0	5	4,2	5,5	7,4	
2006-11-17	2006	11	17	16,7	4,4	10,4	7,3	81,4	S	9,9		1011,3	0	0,9	0	7,5	9,2	
2006-11-16	2006	11	16	14,4	4,5	9,6	7,1	87,3	WSW	10,8		1013,6	0	2,4	4	1,6	8,4	
2006-11-15	2006	11	15	11,1	8	9,7	7,5	84,9	WSW	14,9		1009,6	0,01	6,4	5	0,3	10	
2006-11-14	2006	11	14	9,4	4,7	7,1	5,2	86,2	WSW	20,3	43,2	1002,3	3,4	7,4	6,4	0,2	9,2	
2006-11-13	2006	11	13	7,7	4,1	5,5	2,9	83	W	23,4	43,2	1002,5	0,3	6,6	6,6	0,6	13,8	
2006-11-12	2006	11	12	7,3	2,5	5,9	3,3	82,5	WSW	21,6	50,4	1005,4	3,1	7,4	6,9		9,8	
2006-11-11	2006	11	11	8,3	2	4,4	2,6	88,3	W	13,5		1027,4	0,01	6,2	4,2	3,1	7,8	
2006-11-10	2006	11	10	11,4	3,1	7,1	3,6	81,8	WNW	25,7	64,8	1017,5	2,7	6,6	6,6	4,3	12,5	
2006-11-09	2006	11	9	10,5	2,5	7,1	4,5	80,7	WSW	14		1014,2	0,5	5,1	3,8	3,8	8,2	
2006-11-08	2006	11	8	11,4	2,6	7,8	4,5	83	W	14,9		1019,5	0	5,8	4,5	0	7,2	
2006-11-07	2006	11	7	11,5	9,3	10,5	8,2	85,6	W	29,3	54	1016,6	0,6	7,8	7,8		7,5	
2006-11-06	2006	11	6	10	5,5	8	6,4	89,5	WNW	21,2	64,8	1012,1	8,5	7,5	6,9		7,5	
2006-11-05	2006	11	5	8	0,1	4,8	4	90,5	W	20,7		1016,5	4,1	7,9	7		8	
2006-11-04	2006	11	4	4,4	-3,4	-0,3	-5,1	70,6	WNW	15,8		1024,3	0	4,2	3,5	6,4	17,5	
2006-11-03	2006	11	3	3	-3	-0,2	-4,1	76,3	NW	18		1019,8	0	3	3	8,5	17,5	
2006-11-02	2006	11	2	8,2	-1,5	3	0	85,1	WNW	34,2	75,6	1005,4	5,9	6,5	6,4	3,6	10,6	0
2006-11-01	2006	11	1	12,5	6	10	5,5	73,6	SW	19,8	50,4	1000,3	3,9	6,8	5,6		11,5	
2006-10-31	2006	10	31	8,5	0	5,3	1,1	72,5	SSW	13,1		1019,1	0,01	5,9	4,9	3,5	14,4	0
2006-10-30	2006	10	30	14	-2	6,3	3,5	87,7	NNW	17,1	57,6	1014,3	3,9	4,4	5,8	0,8	11,6	0
2006-10-29	2006	10	29	13,4	8,4	10,8	8,2	83,3	WSW	13,1		1016,1	1,9	7,1	6,1	4	9,8	0
2006-10-28	2006	10	28	21,4	8,4	13,8	6,4	65,2	W	18,9	57,6	1019,1	0	4	3,4	7,5	15	0
2006-10-27	2006	10	27	18,6	8,5	15	9,7	69,4	S	18,5		1012,1	0	4,3	2,2	7,4	14,1	0
2006-10-26	2006	10	26	15,4	3,2	9,4	6,3	83,6	SW	11,7		1016,6	0	2,9	5	3,8	10,2	0
2006-10-25	2006	10	25	17,5	12,1	14,8	10,4	76	SW	18		1001,2	0,4	6	4		11,9	0
2006-10-24	2006	10	24	18	11,5	15	11,6	78,7	S	11,7		1000,7	0,01	6,8	4,9	0,5	9,2	0
2006-10-23	2006	10	23	19,1	9,7	13,8	10,3	79,6	SSW	10,4		1006,5	0	3,8	0,3	7,5	9,2	0
2006-10-22	2006	10	22	17	8,1	12,2	9,7	84,1	SSW	11,3		1006	0	4,8	3,1	3,4	4,8	0
2006-10-21	2006	10	21	14	4,3	9,1	6,2	81,1	S	6,3		1003,5	0	5,2	3,9	0,9	5,5	0
2006-10-20	2006	10	20	14,7	1,5	8,3	4,4	77,7	SE	5,4		1006,1	0	4,2	1,9	8,2	5,2	0
2006-10-19	2006	10	19	13,3	0,3	7,3	3,3	75,5	SSE	7,2		1010,7	0	3,1	1,6	7,2	6,2	0
2006-10-18	2006	10	18	12,2	-0,5	5,8	1,9	76,4	SE	9,5		1020	0	0,1		9	6,8	0
2006-10-17	2006	10	17	13	-1,1	5,1	2,5	86,3	SSE	4,5		1027,8	0	1,4	1,8	6,8	8,1	0
2006-10-16	2006	10	16	11,4	2,4	8,6	7,1	89,4	NW	10,4		1030	0	5,4	4,9	1,3	6,5	0
2006-10-15	2006	10	15	9,4	3,5	8,4	6,2	87	NE	7,2		1034	0,01	7,9	7,9		4,2	0
2006-10-14	2006	10	14	13,2	6,6	10,3	9,5	93,9	ENE	10,4		1032,1	0,01	7,6	7,4		2,3	0
2006-10-13	2006	10	13	18,6	5	11,6	7,9	81,5	SSW	3,6		1023,5	0	1,8	2,5	6,4	4,6	0
2006-10-12	2006	10	12	20,4	6,7	14	10	75,8	ESE	10,4		1018,9	0	4,4	1,9	8,2	8,5	0
2006-10-11	2006	10	11	19,4	5	11,5	8,6	84,3	SSE	4,1		1022,5	0	2,1	1,4	6,2	4,9	0
2006-10-10	2006	10	10	18,3	6,3	11,9	8,3	82	SSW	5		1023,2	0	2,5	1,5	8,1	10	0
2006-10-09	2006	10	9	15,2	9,1	12,8	8,7	75,8	WSW	13,5		1021,3	0	7,1	6,2	1,5	15	0
2006-10-08	2006	10	8	15,4	8,6	12,3	9,9	86,8	WSW	14		1013,6	2,9	5	3,9	0,7	10	0
2006-10-07	2006	10	7	15,5	8,6	13,2	10	79,1	SSW	14,4		1011,8	0,01	5,5	3,9	3,3	10	0
2006-10-06	2006	10	6	15,5	7,5	11,6	9	85,4	SW	9,9		1017,2	0	3,8	3,4	2,3	8,5	0
2006-10-05	2006	10	5	15,2	11,2	13,2	11,3	89,1	WSW	11,7		1009,9	1	6,6	5,6		8,5	0
2006-10-04	2006	10	4	16	12,2	13,4	12,2	91,6	SW	8,1		1002,1	8,8	7,9	7,9	0,4	5,5	0
2006-10-03	2006	10	3	19,5	11,1	15,3	11	76	SW	15,3		1007,5	0,01	6,6	3	1,4	9,2	0
2006-10-02	2006	10	2	17,2	12,6	15	13,9	93,1	S	6,8		1011,9	3,1	7	6,4	0,3	2,6	0
2006-10-01	2006	10	1	23	11	16,5	12,4	77,8	S	7,2		1013,3	0	4,8	2,5	6,7	6,8	0
2006-09-30	2006	9	30	21,7	9	14,9	11	78	S	7,2		1014	0	0,8	1,7	8	8,2	0
2006-09-29	2006	9	29	20,6	8,1	14,2	11,7	85,5	NNW	4		1013,4	0	4,5	4,5	3,5	8,8	0
2006-09-28	2006	9	28	24,1	12,5	17,2	13,5	79,7	NW	7,2		1013,3	3,8	4,8	3,6	8,3	9,2	0
2006-09-27	2006	9	27	26	10,3	18	9,8	63	ESE	11,7		1015,2	0	0		10	9,2	0
2006-09-26	2006	9	26	26,1	11,7	19,5	10,1	56,5	ESE	17,1		1014,1	0	0		10	10	0
2006-09-25	2006	9	25	25,8	11,6	19,2	10,7	59,6	ESE	15,3		1016,1	0	0		10,3	13,8	0
2006-09-24	2006	9	24	23,3	12,2	17,7	10,1	61,9	SE	17,1		1020,8	0	0		10,4	10	0
2006-09-23	2006	9	23	22,8	11	17,1	8,8	57,9	ESE	15,2		1022,1	0	0		10,4	10	0
2006-09-22	2006	9	22	22,2	9,2	15,6	8,8	65	SE	9		1021,7	0	1,4	0	10,1	15	0
2006-09-21	2006	9	21	20,4	5,5	13,7	8,9	73,6	NW	8,4		1019,7	0	2,8	2,8	7,2	12,7	0
2006-09-20	2006	9	20	18,4	13,3	16,5	14,6	88,4	W	9		1012,8	0,01	7	6,6	1,3	4	0
2006-09-19	2006	9	19	26,3	13,1	19,2	13,6	71,3	S	5,9		1011	0	2	2,2	8	8,5	0
2006-09-18	2006	9	18	25,1	11,8	17,8	12,7	73,1	SE	8,6		1012,6	0	1,6	0,2	7,5	8,5	0
2006-09-17	2006	9	17	24,4	12	18,8	12	67,9	ESE	23	201,7	1016,6	0	3,5	0,4	10,2	7,8	0
2006-09-16	2006	9	16	25,3	13,3	18,8	11,3	62,2	ESE	20,3		1017,2	0	0,8	1	10,7	10	0
2006-09-15	2006	9	15	25,8	10,6	18,2	9,9	62,2	ESE	14,9		1016,1	0	0		10,8	13,8	0
2006-09-14	2006	9	14	25,2	12,3	18,6	10,3	58,8	SE	14,4		1019,7	0	0		10,6	8,7	0
2006-09-13	2006	9	13	25,2	10,6	18,7	11,4	64,3	SE	11,7		1023,2	0	0,6	1	10,2	9,2	0
2006-09-12	2006	9	12	23,8	9,5	16,3	11,5	72,5	ESE	7,2		1026,1	0	1,4	1,2	11	13,1	0
2006-09-11	2006	9	11	21	9,1	14,3	10,9	81,2	ENE	5		1028,8	0	1,5	2,5	8,9	15	0
2006-09-10	2006	9	10	18,8	7,5	13,2	9,3	78,8	W	7,7		1028,2	0	3,5	3,9	10,8	12,2	0
2006-09-09	2006	9	9	18,3	6,5	12,8	8,9	79,7	WNW	18		1022,7	0,7	2,6	2,7	5,2	12,5	0
2006-09-08	2006	9	8	28,1	11,9	19,7	14,6	75,4	W	16,7	57,6	1011,9	8,4	5,2	4,2	9	10	0
2006-09-07	2006	9	7	21,4	12,5	17,3	14,2	80,5	WSW	10,8		1016,3	0	6	6,1	2,3	12,2	0
2006-09-06	2006	9	6	19,1	8,5	14,1	9,2	74,2	WNW	21,6	61,2	1018,5	0	2,8	3,4	8,5	18,8	0
2006-09-05	2006	9	5	21,2	13,3	17,4	10,6	65,8	WNW	32	64,8	1015,2	0	4,6	4,4	7,2	18,1	0
2006-09-04	2006	9	4	22,2	16,4	19,1	15,7	80,6	WSW	21,2		1008,2	5,4	5,9	5,9	2	12,6	0
2006-09-03	2006	9	3	23,8	15,9	19,4	15,4	77,6	S	9,5		1013,2	0,8	5,4	2,6	6	13,1	0
2006-09-02	2006	9	2	17	12,7	15,4	14,8	95,1	WSW	8		1016,1	1,3	6,8	5,7		5,4	0
2006-09-01	2006	9	1	19,4	10,4	15	12,4	85,7	WNW	19,4	57,6	1016,3	1,3	6,1	4,8	2,5	12,9	0
2006-08-31	2006	8	31	15,6	12,3	13,9	12,8	91,6	WNW	20,7		1007,5	7,9	7,9	7,9		10,5	0
2006-08-30	2006	8	30	15,6	11,5	13,2	10,8	85,9	W	14,9		1001,4	1,8	7,4	7,1		9,5	0
2006-08-29	2006	8	29	20,2	12,2	15,9	11,2	75,7	SW	12,2		1002,6	7,2	6,4	6	8,5	12,6	0
2006-08-28	2006	8	28	19,7	12,6	15,7	12,8	83,2	WSW	9,9		1007,5	1,2	5,1	5,2	3	13,1	0
2006-08-27	2006	8	27	21,4	12,5	16,3	12,2	78,3	SW	9,9		1007,2	0	6	4	6,7	12,2	0
2006-08-26	2006	8	26	20,5	12	16,6	14,1	86,7	WSW	4,5		1007,4	0,6	6,6	4,8	2,5	8	0
2006-08-25	2006	8	25	22,3	10	16,8	12,4	76,6	W	5,9		1010	0	3,2	2,8	9,6	12	0
2006-08-24	2006	8	24	19,4	11	16,1	13,9	87	W	13,1		1012	4,5	5,1	4,5	4,4	12,5	0
2006-08-23	2006	8	23	21,8	12,4	16,7	13	82	W	9,6		1011,1	0,5	5,6	5,4	5,6	10,8	0
2006-08-22	2006	8	22	22,3	12,9	17,2	13,4	79,6	WSW	13,1		1013	1,1	6,5	5,8	9,6	16,2	0
2006-08-21	2006	8	21	26,2	13,9	19,9	13,6	69,1	WSW	12,2		1014,8	0,1	4	1,9	5,4	19,4	0
2006-08-20	2006	8	20	27,2	15,2	21,2	13,4	63,3	WSW	8,6		1015,8	0	2,6	3	13,2	15	0
2006-08-19	2006	8	19	29,1	16,3	22,9	16,9	71,2	W	16,2		1009,2	0	6	4,5	8,8	11	0
2006-08-18	2006	8	18	28,3	16,5	22,3	14	59,7	S	9,2		1007,8	0	2,6	1,1	12,7	14,4	0
2006-08-17	2006	8	17	25,4	14,6	20,2	13,6	66,4	SE	10,4		1008,7	0	5,6	3,4	10,6	18,1	0
2006-08-16	2006	8	16	19,7	11,2	16,3	13,2	82,6	SW	13,5		1008,4	0,4	4,9	3,9	5,4	13,4	0
2006-08-15	2006	8	15	22,3	13,5	17,5	11,4	66,4	SSW	11,5		1006,3	0	3,8	2,4	11,1	13,6	0
2006-08-14	2006	8	14	16,9	9,1	14	13	94,1	SW	7,2		1006,4	4,4	4,8	4,4		6,5	0
2006-08-13	2006	8	13	22,8	13,9	17,9	11,9	70,3	WNW	5,9		1006,8	3,2	6,4	4,4	8	10,2	0
2006-08-12	2006	8	12	21,3	8,6	15,6	11,9	81,5	W	8,6		1007,9	0,3	4	1,9	5,9	7,1	0
2006-08-11	2006	8	11	24	12,7	17,8	12,1	71,8	WNW	7,2		1009,8	0	4,5	3	5,6	10,2	0
2006-08-10	2006	8	10	23,8	15,2	18,7	14,3	77,1	NW	12,2		1009,9	0,01	6,6	4,6	7,4	15,6	0
2006-08-09	2006	8	9	22,9	15,2	18,1	15,8	87,2	NW	14	36	1007,8	3,3	7	6,2	0,6	13	0
2006-08-08	2006	8	8	20	17,4	18,1	17,2	93,7	N	13,7		1006,3	27,5	7,9	7,9		9,8	0
2006-08-07	2006	8	7	18,4	17,2	17,9	17	94,6	N	17,1		1005,9	22,3	8	8		7,5	0
2006-08-06	2006	8	6	20,6	15,2	17,8	16,7	92,3	N	11,7		1006,8	2,5	7,4	5,9	1,1	11,9	0
2006-08-05	2006	8	5	17,9	14,6	15,9	14,4	90,8	N	20,3	50,4	1006,5	23,4	8	5,9		8,6	0
2006-08-04	2006	8	4	25,4	14,6	20,4	9,9	55,4	WSW	7,2		1005,9	1,8	6,4	4,6	8	17,8	0
2006-08-03	2006	8	3	24,4	11	18	10,5	60,2	WSW	11,5		1005,4	1,4	4,5	3	7	19,5	0
2006-08-02	2006	8	2	27	17,2	21,8	15,3	69	WSW	8,1		1005,6	2,5	6,6	6	5,8	15,1	0
2006-08-01	2006	8	1	28,1	16,3	22,7	15,7	68,6	NW	8,4		1010,7	0,01	6,3	4,6	6,8	16,9	0
2006-07-31	2006	7	31	30,7	18	23,5	14,8	60,3	N	9,2		1011,2	0	4,7	2,3	9,4	18,9	0
2006-07-30	2006	7	30	27,2	15,8	21,2	16,5	76,7	NNW	9,9		1007,6	1,3	5	4	1,9	14,4	0
2006-07-29	2006	7	29	33	19,2	26,3	9	37,1	SE	10,4		1009,1	0,01	5,7	3,3	11,6	19,4	0
2006-07-28	2006	7	28	32	16	25,5	10,6	41,3	E	16,7		1016,3	0	2	0,3	15,1	20	0
2006-07-27	2006	7	27	32,3	16,5	25,1	11,6	45,1	NNE	8,6		1017	0	1,5	0,8	14,4	20	0
2006-07-26	2006	7	26	31,2	16,6	24,6	12,8	51,1	N	7,7		1018,5	0	2,4	1,7	14,4	20	0
2006-07-25	2006	7	25	32,7	15,5	25	14,9	57,7	NW	12,6		1018,1	0	1,9	2,5	9,3	18,1	0
2006-07-24	2006	7	24	32,7	22,9	27,2	13,8	45	ESE	12,2		1016,8	0,01	4,9	3,2	13,9	19,4	0
2006-07-23	2006	7	23	30,2	16,2	24,4	15,6	60	N	9,5		1016,7	0	3	2	13,1	19,4	0
2006-07-22	2006	7	22	34,9	17,4	26,2	14,5	53,2	WNW	11,3		1016,5	0,01	2,8	2,3	9,5	19,4	0
2006-07-21	2006	7	21	34,9	18	27,6	14,2	45,4	SE	8,6		1017,5	0	4,5	1,1	14,1	20	0
2006-07-20	2006	7	20	30,4	19,9	25	14,4	52,3	SSE	9		1020,8	0	2,1	2,5	15,2	20	0
2006-07-19	2006	7	19	32	15,2	24,7	10,6	46	NW	14	39,6	1020	0	0,2	0,5	14,5	20	0
2006-07-18	2006	7	18	27,4	12,7	20,9	10,1	51,7	NNE	6,8		1024	0	1,8	0,4	15,5	18,8	0
2006-07-17	2006	7	17	24,3	9,6	17,9	8,3	55,9	NNE	12,6		1028	0	2,1	2,2	15,6	20	0
2006-07-16	2006	7	16	24	9	17,9	7,9	55,7	N	14		1028,9	0	2,8	1,7	12,9	18	0
2006-07-15	2006	7	15	24,9	12,9	18	11,7	69,7	NNW	16,2		1025,2	6,8	2,5	3	8,8	18,1	0
2006-07-14	2006	7	14	32,4	18,1	24,7	16,4	64,8	N	11,3		1020,3	4,9	5,8	4	10,4	17,1	0
2006-07-13	2006	7	13	29	18,8	23,6	18,1	72,7	ENE	7,7		1022,4	0,4	2,9	1,2	7,9	12,1	0
2006-07-12	2006	7	12	34,4	20,6	27,5	15,8	49,7	N	8,2		1020,6	0,01	3,6	2,8	13,3	19,3	0
2006-07-11	2006	7	11	33,9	18,2	26,3	14,6	53,3	NNW	10,8		1022,1	0	1,4	1,8	14,1	18,8	0
2006-07-10	2006	7	10	30,5	19,5	25,4	15,9	57,1	ESE	5		1018,4	0,01	3,4	3,3	12	19,4	0
2006-07-09	2006	7	9	32,5	17,6	25,2	16,8	63,7	WNW	11,3		1016,5	0,01	4,2	3	11,6	15,2	0
2006-07-08	2006	7	8	33,6	19,8	27,6	13,5	45,9	S	9,9		1013,5	0	1	1	15,3	20	0
2006-07-07	2006	7	7	32,1	19,4	26,4	12	42,8	SSE	14,4		1015,8	0	0,4	1	15,6	20	0
2006-07-06	2006	7	6	31	18,5	25,4	11,2	42,5	SSE	11,7		1019,8	0	0,4	0,7	15,6	20	0
2006-07-05	2006	7	5	29	14,5	22,8	8,5	42,4	SE	12,2		1021,5	0	0,4	0	15,9	18,8	0
2006-07-04	2006	7	4	27,2	14,9	21,3	7,1	41,4	ESE	16,7		1023,2	0	0,1		16,1	20	0
2006-07-03	2006	7	3	28,5	13,1	21,7	8,7	45,8	E	16,7		1025,9	0	2,2	2,7	15,7	20	0
2006-07-02	2006	7	2	27,4	13,8	21	8,3	47,1	E	15,3		1027,2	0	2,5	0,9	14,6	20	0
2006-07-01	2006	7	1	23	15	19,3	12,5	63,8	NE	12,6		1025,6	0	6	3,8	4,3	20	0
2006-06-30	2006	6	30	23	11,7	17,4	9,5	61,3	NNE	12,6		1023,6	0	3,6	1,6	11,7	19,4	0
2006-06-29	2006	6	29	25,6	12,4	19,1	12,4	66,7	N	11,3		1020,5	0	5,4	3,4	7,2	16,9	0
2006-06-28	2006	6	28	30,1	16,1	23,9	14,1	60,3	W	14,9	43,2	1016,8	4	5,4	4,2	15,1	18,1	0
2006-06-27	2006	6	27	32,2	18,5	25,8	15,5	55,1	WSW	13,5		1014	0	2,8	2	13	20	0
2006-06-26	2006	6	26	30,4	20,6	25,3	14,8	52,6	ESE	19,8		1014,3	0	4,2	1,2	14,5	20	0
2006-06-25	2006	6	25	25,8	16,5	21,3	11,1	52,6	ESE	14		1018,5	0	4,1	2	6,9	17,5	0
2006-06-24	2006	6	24	23	14,2	19	9,1	54,4	NNW	8,6		1019,1	0	5,9	4,4	11,7	15	0
2006-06-23	2006	6	23	28,2	15,3	22,1	13,5	60,6	W	12,2		1012,7	0	5,9	3,9	5,9	14,6	0
2006-06-22	2006	6	22	32,1	18	23,2	17,6	74,1	SSW	12,6		1011,3	22,1	4,1	3,1	9,9	15	0
2006-06-21	2006	6	21	30,6	21	25,1	16,2	58,7	WSW	7,2		1014,5	0	4,5	2,9	14,9	15	0
2006-06-20	2006	6	20	27,6	17	22,8	14,8	61,8	SE	11,3		1014,3	0,01	4,4	1	12,8	17,8	0
2006-06-19	2006	6	19	20,5	10	16,2	12,1	76,4	W	9,5		1017,2	0	4	3,8	5,8	14,8	0
2006-06-18	2006	6	18	22,2	12,6	17,3	13,4	80,3	WNW	11,3		1016,6	0,5	5,9	4,6	1,5	10,9	0
2006-06-17	2006	6	17	28,9	18,6	23	15,3	63,3	SE	9		1014,8	0,01	4,9	2	11,1	14,4	0
2006-06-16	2006	6	16	27	15,9	21,9	12,8	59,6	E	12,2		1016,7	0	5,6	3,8	7,4	18,5	0
2006-06-15	2006	6	15	27,1	13,4	22,2	8,6	44,3	S	5,4		1017,3	0	2,1	0,4	15,8	19,4	0
2006-06-14	2006	6	14	27	10,7	20,6	10,2	54,2	ESE	7,7		1021,6	0	1,1	0,8	16	20	0
2006-06-13	2006	6	13	28,4	13,4	21,8	11,4	55,1	N	8,6		1026	0	1,4	0,9	15,8	20	0
2006-06-12	2006	6	12	28,3	10,7	19,9	10,5	57,5	N	7,2		1028,6	0	2,2	1,1	15,6	20	0
2006-06-11	2006	6	11	21,3	8,5	15,8	7,1	59	ENE	8,6		1027,3	0	2,5	1,4	14,7	18,1	0
2006-06-10	2006	6	10	21,9	11,7	16,6	9,7	64,5	NE	10,4		1023,6	0,01	6,2	3,5	6,3	18,4	0
2006-06-09	2006	6	9	20	9	15,5	8,1	63,9	WNW	8,1		1025,9	0,01	5,8	3,6	9	17,1	0
2006-06-08	2006	6	8	18	4,4	12,1	6,3	69,1	W	8,1	54	1026,2	0,01	3,8	2,3	9,5	19,4	0
2006-06-07	2006	6	7	15,7	5,7	11,6	6,4	71,9	NW	7,7		1024,8	2,4	5,1	4,9	7,8	18	0
2006-06-06	2006	6	6	15,3	4,7	10,7	7,6	82,1	NW	10,8		1019,7	1,2	6	5,2	4,4	15	0
2006-06-05	2006	6	5	13,7	7,4	10,4	7,8	84,9	WNW	17,6	50,4	1015,3	5,9	6,2	5,5	0,8	19,4	0
2006-06-04	2006	6	4	20,2	10,4	14,1	8,6	72,5	NW	15,3		1018,5	1,5	6,2	4,6	11,3	15,2	0
2006-06-03	2006	6	3	17,9	6,1	12,5	5,8	66,8	N	7,7		1025,5	0	2,8	2	14,6	18,4	0
2006-06-02	2006	6	2	13,8	2	8,9	3,8	71,8	W	7,7		1020,5	2,7	2,8	3,2	5,3	16,6	0
2006-06-01	2006	6	1	15	6	9,4	7,8	90,1	W	14	50,4	1010,4	2,4	6,2	6,2	3,5	15	0
2006-05-31	2006	5	31	15,8	4,8	10,3	5,3	73,6	WNW	15,3		1004,9	0	4,5	3,8	7,1	16,4	0
2006-05-30	2006	5	30	15,3	4,8	10,8	5,5	72,2	WSW	9,9	43,2	1005,5	0,01	5,2	4	6,2	17,1	0
2006-05-29	2006	5	29	16,1	8,2	11,3	7,7	79,8	W	24,8	79,3	1007,9	13,5	6,5	5,9	5,7	18,1	0
2006-05-28	2006	5	28	15	11,1	12,9	9,5	80,5	WSW	8,6		1013,3	3,2	7,5	6,4	1,2	13,5	0
2006-05-27	2006	5	27	15,2	7	11,1	4,5	65,6	WNW	14		1015,9	0	5,9	3	10,2	20	0
2006-05-26	2006	5	26	14,9	9,6	11,5	7,9	80,5	WSW	16,7		1015,6	4,2	7	4,8	6	16,1	0
2006-05-25	2006	5	25	17,3	7,8	13	3,6	54	WSW	10,8		1018,4	0,01	4,1	3,7	9,7	17,4	0
2006-05-24	2006	5	24	20,5	7,6	14,7	5,8	59,8	WSW	17,1	54	1016,1	0	3,5	1,2	8,8	20	0
2006-05-23	2006	5	23	24,2	14,1	19,1	10,6	59,7	SSW	17,1		1006,9	0,01	5,1	3,4	14,4	20	0
2006-05-22	2006	5	22	17,3	9,1	12,8	9,1	77,4	WSW	16,2	50,4	1007	0,7	4,6	3,3	4,3	18,8	0
2006-05-21	2006	5	21	20,5	9,2	14,1	8,6	72,6	SW	19,4	57,6	1000,2	3,9	5,5	5,6	10,2	17,5	0
2006-05-20	2006	5	20	16,8	9,5	13,9	10,5	81,1	WSW	14,4	54	1007	7,4	5,2	3,9	5,7	15,5	0
2006-05-19	2006	5	19	19,2	11	15	12,4	85,2	SSW	12,6		1010,3	1,4	7,8	4,4	2,9	8,5	0
2006-05-18	2006	5	18	18,2	4,5	12,3	9,4	84,9	WNW	11,7		1018	0	4,8	3,7	7	7,9	0
2006-05-17	2006	5	17	22,1	10,6	14,7	12	84	WNW	10,8	46,8	1012,7	3,7	6	4,5	6,1	9,4	0
2006-05-16	2006	5	16	17,3	9,2	13,3	4,6	56,7	S	9,9		1018,2	0,4	6,4	3	11,2	18,8	0
2006-05-15	2006	5	15	18,9	2,6	11,7	5,4	68	NW	15,3		1019,5	0	3,2	2,4	12,7	18,1	0
2006-05-14	2006	5	14	25,2	11,3	17,5	10,1	68,4	WSW	11,3		1013,2	2,6	5,8	4,2	8,4	12,2	0
2006-05-13	2006	5	13	24,5	11,4	18,9	5,4	42,4	SW	11,7		1015,2	0	3,1	2,8	12,1	18,8	0
2006-05-12	2006	5	12	21,6	10,9	16,4	4,3	45,4	SSW	6,8		1016,8	0	3,1	3,8	14,2	20	0
2006-05-11	2006	5	11	19	3,1	12,4	3,5	56,7	NE	9,5		1016,5	0	0,9	2,3	14,8	17,5	0
2006-05-10	2006	5	10	21,6	6,6	14,8	1,9	46,1	NE	18		1016,5	0	0		14,5	20	0
2006-05-09	2006	5	9	23	10,1	17,3	6,4	50,4	ENE	10,8		1018,1	0,01	3,4	3	10,4	17,8	0
2006-05-08	2006	5	8	23,3	10	16,8	3,5	43,8	ENE	15,8		1023,3	0	2,5	1,5	11,3	15	0
2006-05-07	2006	5	7	23,4	5,5	15,8	2,8	45,2	ENE	13,1		1026,1	0	1,9	0,7	11,9	14	0
2006-05-06	2006	5	6	21,8	7,9	15,6	3,1	46,1	E	14,9		1028,4	0	1,1	2	13,5	9,5	0
2006-05-05	2006	5	5	20,4	7,6	15,5	3,6	47	ESE	18,5		1028,8	0	0,2		13,9	16	0
2006-05-04	2006	5	4	21,3	8,9	14,9	8,2	65,8	ESE	12,6		1025,5	0	1,9	1,3	13,4	15,5	0
2006-05-03	2006	5	3	17,6	4,5	10,9	7,6	81,5	SE	7,7		1020,8	1,1	4,5	5,7	2,6	13,6	0
2006-05-02	2006	5	2	10,2	4,2	7,6	7	95,5	SSE	7,7		1014,6	4,7	6,1	4,4		8	0
2006-05-01	2006	5	1	9,3	6	7	5,8	91,9	NE	5		1016,1	12,4	7,6	7,1	0,2	9,1	0
2006-04-30	2006	4	30	8,7	5,3	6,6	5,1	90,1	N	6,3		1013	2,3	7,1	4,4		10,8	0
2006-04-29	2006	4	29	9,4	5,7	7,8	7	96	N	9,9		1013,6	14,6	8	7,9		7,5	0
2006-04-28	2006	4	28	19,7	9,2	14,5	5,4	58,7	NNE	11,7		1016,1	0,01	5,6	3,5	12,8	12,5	0
2006-04-27	2006	4	27	20,4	6,2	13,4	6,5	64	E	9		1017,9	0	3,1	0,3	11,9	11,8	0
2006-04-26	2006	4	26	19,3	6,3	13,2	7,2	70	NNE	7,2		1019,8	0	3	0,8	11	12,5	0
2006-04-25	2006	4	25	16,4	3,8	10,6	7,2	82,1	NW	8,1		1020,8	0,7	3,2	1,9	8,1	10,6	0
