"V1"	"V2"	"V3"	"V4"
249180270	"ISTEBNA-MŁODAGÓRA"	19521015	1.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521016	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521017	1.9
249180270	"ISTEBNA-MŁODAGÓRA"	19521018	0.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521019	0.6
249180270	"ISTEBNA-MŁODAGÓRA"	19521020	3.8
249180270	"ISTEBNA-MŁODAGÓRA"	19521021	5.8
249180270	"ISTEBNA-MŁODAGÓRA"	19521023	16.6
249180270	"ISTEBNA-MŁODAGÓRA"	19521024	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521025	0.8
249180270	"ISTEBNA-MŁODAGÓRA"	19521026	8.9
249180270	"ISTEBNA-MŁODAGÓRA"	19521027	6.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521031	20.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521101	30.5
249180270	"ISTEBNA-MŁODAGÓRA"	19521103	9.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521104	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521106	2.6
249180270	"ISTEBNA-MŁODAGÓRA"	19521107	13.6
249180270	"ISTEBNA-MŁODAGÓRA"	19521108	35.7
249180270	"ISTEBNA-MŁODAGÓRA"	19521109	16.5
249180270	"ISTEBNA-MŁODAGÓRA"	19521110	2.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521111	3
249180270	"ISTEBNA-MŁODAGÓRA"	19521113	3.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521115	3.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521121	7.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521122	4.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521123	0.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521124	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521127	1.7
249180270	"ISTEBNA-MŁODAGÓRA"	19521128	4.7
249180270	"ISTEBNA-MŁODAGÓRA"	19521130	2.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521201	2.3
249180270	"ISTEBNA-MŁODAGÓRA"	19521203	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521213	0.7
249180270	"ISTEBNA-MŁODAGÓRA"	19521214	0.3
249180270	"ISTEBNA-MŁODAGÓRA"	19521215	11.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521216	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521217	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19521221	3.6
249180270	"ISTEBNA-MŁODAGÓRA"	19521222	3.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521225	2.3
249180270	"ISTEBNA-MŁODAGÓRA"	19521227	0.5
249180270	"ISTEBNA-MŁODAGÓRA"	19521228	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19521229	1.8
249180270	"ISTEBNA-MŁODAGÓRA"	19521230	1.4
249180270	"ISTEBNA-MŁODAGÓRA"	19521231	1.4
249180270	"ISTEBNA-MŁODAGÓRA"	19530102	8.4
249180270	"ISTEBNA-MŁODAGÓRA"	19530103	3.9
249180270	"ISTEBNA-MŁODAGÓRA"	19530107	5.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530108	6.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530109	1.4
249180270	"ISTEBNA-MŁODAGÓRA"	19530110	3.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530111	8.9
249180270	"ISTEBNA-MŁODAGÓRA"	19530112	1.9
249180270	"ISTEBNA-MŁODAGÓRA"	19530116	0.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530118	1.7
249180270	"ISTEBNA-MŁODAGÓRA"	19530119	11.4
249180270	"ISTEBNA-MŁODAGÓRA"	19530121	5.9
249180270	"ISTEBNA-MŁODAGÓRA"	19530122	19.1
249180270	"ISTEBNA-MŁODAGÓRA"	19530123	2.6
249180270	"ISTEBNA-MŁODAGÓRA"	19530125	0.5
249180270	"ISTEBNA-MŁODAGÓRA"	19530127	2.7
249180270	"ISTEBNA-MŁODAGÓRA"	19530128	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530129	10.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530131	2
249180270	"ISTEBNA-MŁODAGÓRA"	19530201	0.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530202	6.9
249180270	"ISTEBNA-MŁODAGÓRA"	19530203	2.7
249180270	"ISTEBNA-MŁODAGÓRA"	19530204	1.2
249180270	"ISTEBNA-MŁODAGÓRA"	19530205	2.4
