"date"	"yy"	"mm"	"dd"	"hh"	"ws"	"wd"	"pm10"	"air_t"	"slp"
2010-01-17	2010	1	17	11.5	6.375	117.705409144573	52.85	-7.4375	1007.70833333333
2010-01-18	2010	1	18	11.5	1.33333333333333	157.567985419065	78.3708333333333	-3.39166666666667	1010.54166666667
2010-01-19	2010	1	19	11.5	2.66666666666667	86.5717363283378	94.475	-4.80833333333333	1012.41666666667
2010-01-20	2010	1	20	11.5	4.91666666666667	86.3120090152507	64.125	-10.3875	1012.45833333333
2010-01-21	2010	1	21	11.5	5.20833333333333	91.5128809266011	34.75	-11.4333333333333	1016.75
2010-01-22	2010	1	22	11.5	4.45833333333333	98.0168697915895	63.4333333333333	-12.25	1021.75
2010-01-23	2010	1	23	11.5	4.58333333333333	95.7224977846132	98.8958333333333	-17.2875	1022.25
2010-01-24	2010	1	24	11.5	5.20833333333333	98.7937894668825	94.025	-17.5708333333333	1024.08333333333
2010-01-25	2010	1	25	11.5	5	96.6267566824794	107.508333333333	-16.0708333333333	1025.16666666667
2010-01-26	2010	1	26	11.5	1.83333333333333	57.2070737524659	183.229166666667	-18.4916666666667	1027.79166666667
2010-01-27	2010	1	27	11.5	4.04166666666667	219.734578755957	229.841666666667	-15.0125	1012.125
2010-01-28	2010	1	28	11.5	7.16666666666667	258.017516922488	26.1291666666667	-3.91666666666667	980.25
2010-01-29	2010	1	29	11.5	4.20833333333333	222.084138345933	26.2208333333333	-3.3125	977.291666666667
2010-01-30	2010	1	30	11.5	6.79166666666667	236.01493619497	22.0083333333333	-4.25416666666667	974.666666666667
2010-01-31	2010	1	31	11.5	1.95833333333333	189.238608436732	58.2208333333333	-10.775	991.958333333333
2010-02-01	2010	2	1	11.5	2.45833333333333	233.94035396105	92.5083333333333	-6.475	995.041666666667
2010-02-02	2010	2	2	11.5	4.75	213.454178444418	34.5625	-5.05416666666667	997.583333333333
2010-02-03	2010	2	3	11.5	5.08333333333333	224.961627912757	25.35	-3.14583333333333	992.916666666667
2010-02-04	2010	2	4	11.5	3.375	163.541397119202	44.6041666666667	-3.23333333333333	1007.375
2010-02-05	2010	2	5	11.5	6	105.844773396419	76.0916666666667	-3.45833333333333	1007.125
2010-02-06	2010	2	6	11.5	6.875	88.554994929617	54.1333333333333	-7.25416666666667	1008
2010-02-07	2010	2	7	11.5	3.08333333333333	33.134803719803	53.3666666666667	-9.13333333333333	1011.20833333333
2010-02-08	2010	2	8	11.5	1.625	26.1492739934289	67.0875	-8.94583333333333	1004.79166666667
2010-02-09	2010	2	9	11.5	2.20833333333333	90.9187786864954	136.120833333333	-10.5041666666667	999.625
2010-02-10	2010	2	10	11.5	3.91666666666667	75.2297784558922	125.0625	-8.325	998.75
2010-02-11	2010	2	11	11.5	4.91666666666667	37.9698109315088	58.3142857142857	-8.0375	998.416666666667
2010-02-12	2010	2	12	11.5	1.66666666666667	4.29588633494421	46.1083333333333	-5.05416666666667	998.833333333333
2010-02-13	2010	2	13	11.5	1.70833333333333	296.205388806166	82.1541666666667	-3.92083333333333	1001.29166666667
2010-02-14	2010	2	14	11.5	2.25	316.074801270852	58.7625	-4.425	1002.25
2010-02-15	2010	2	15	11.5	1.75	300.451684402694	60.1375	-3.80416666666667	999.75
2010-02-16	2010	2	16	11.5	1.45833333333333	115.979543569508	57.8	-3.47083333333333	997.416666666667
2010-02-17	2010	2	17	11.5	4.75	109.912503895151	NA	NA	NA
2010-02-18	2010	2	18	11.5	2.125	148.990220902591	109.260869565217	0.426086956521739	988.217391304348
2010-02-19	2010	2	19	11.5	2.70833333333333	137.360063649869	87.55	0.3375	986.041666666667
2010-02-20	2010	2	20	11.5	4.29166666666667	280.883620285987	71.3625	-1.51666666666667	984.416666666667
2010-02-21	2010	2	21	11.5	2.79166666666667	228.919961840647	45.2833333333333	-3.21666666666667	990.291666666667
2010-02-22	2010	2	22	11.5	3.625	157.254759000639	41.1291666666667	-0.895833333333333	988.291666666667
2010-02-23	2010	2	23	11.5	3.95833333333333	213.162644657541	30.175	1.55	984.833333333333
2010-02-24	2010	2	24	11.5	4.5	82.8997109112298	28.9083333333333	-3.25	993
2010-02-25	2010	2	25	11.5	2.33333333333333	142.379688108565	NA	NA	NA
2010-02-26	2010	2	26	11.5	3.625	158.267935929654	NA	NA	NA
2010-02-27	2010	2	27	11.5	4.25	227.949625445005	NA	NA	NA
2010-02-28	2010	2	28	11.5	4.70833333333333	159.636968271331	NA	NA	NA
2010-03-01	2010	3	1	11.5	9.54166666666667	247.627452775163	NA	NA	NA
2010-03-02	2010	3	2	11.5	6.33333333333333	262.017489799112	17.2217391304348	-0.426086956521739	1002.82608695652
2010-03-03	2010	3	3	11.5	5.04166666666667	269.804177110085	19.1375	-2.5125	1006.29166666667
2010-03-04	2010	3	4	11.5	2.41666666666667	298.507608916346	37.0666666666667	-3.3375	1003.66666666667
2010-03-05	2010	3	5	11.5	4.125	312.5324339226	16.1458333333333	-7.37083333333333	1005.875
2010-03-06	2010	3	6	11.5	2.66666666666667	36.1722877308247	59.1833333333333	-8.5	1010.04166666667
2010-03-07	2010	3	7	11.5	2.54166666666667	308.390470775292	28.7291666666667	-6.5	1017.375
2010-03-08	2010	3	8	11.5	2.54166666666667	68.1169319951043	31.2458333333333	-5.8	1016.41666666667
2010-03-09	2010	3	9	11.5	0.791666666666667	308.856186278993	91.7875	-6.01666666666667	1016.91666666667
2010-03-10	2010	3	10	11.5	1.91666666666667	105.321663640639	108.5625	-4.0125	1016.95833333333
2010-03-11	2010	3	11	11.5	2.95833333333333	23.2164416565257	84.4708333333333	-3.28333333333333	1005.54166666667
2010-03-12	2010	3	12	11.5	3.66666666666667	260.113514797245	67.8291666666667	-3.47916666666667	1000.04166666667
2010-03-13	2010	3	13	11.5	5.58333333333333	278.264026279571	19.7166666666667	-1.34583333333333	999.458333333333
2010-03-14	2010	3	14	11.5	6.16666666666667	283.04741732513	10.1916666666667	-2.02916666666667	996.458333333333
2010-03-15	2010	3	15	11.5	4.58333333333333	274.741585090752	13.9166666666667	-4.11666666666667	1002.04166666667
2010-03-16	2010	3	16	11.5	4.20833333333333	282.991620886507	23.55	-3.27916666666667	1006.66666666667
2010-03-17	2010	3	17	11.5	4.20833333333333	253.661325651448	29.1291666666667	0.1875	1011.25
2010-03-18	2010	3	18	11.5	3.75	244.978822290136	50.0125	5.47916666666667	1010.16666666667
2010-03-19	2010	3	19	11.5	3.875	221.403850337397	57.4791666666667	8.625	1005.91666666667
2010-03-20	2010	3	20	11.5	4.33333333333333	220.674541802271	37.1541666666667	9.48333333333333	999.958333333333
2010-03-21	2010	3	21	11.5	4.41666666666667	252.343605523645	18.7	8.5375	998.666666666667
2010-03-22	2010	3	22	11.5	2.95833333333333	284.637862652409	23.725	3.54166666666667	1011
2010-03-23	2010	3	23	11.5	3.66666666666667	251.581023363161	44.3333333333333	5.15416666666667	1007.66666666667
2010-03-24	2010	3	24	11.5	2.625	127.419109588522	44.8375	6.1375	1009.04166666667
2010-03-25	2010	3	25	11.5	4.20833333333333	146.541147629524	46.8833333333333	11.3458333333333	1002.875
2010-03-26	2010	3	26	11.5	3.04166666666667	146.533021665737	48.2541666666667	13.8666666666667	996.75
2010-03-27	2010	3	27	11.5	6.25	243.375646258137	21.8666666666667	5.82083333333333	991.5
2010-03-28	2010	3	28	11.5	3.75	238.51156892832	20.6166666666667	5.2125	996.166666666667
2010-03-29	2010	3	29	11.5	2.41666666666667	202.235999630536	20.0833333333333	5.37083333333333	995.916666666667
2010-03-30	2010	3	30	11.5	3.33333333333333	106.167614563974	39.1583333333333	8.24583333333333	992.041666666667
2010-03-31	2010	3	31	11.5	4.25	272.078244463558	47.8333333333333	6.85833333333333	988.916666666667
2010-04-01	2010	4	1	11.5	3.20833333333333	239.961275373941	19.7041666666667	5.35833333333333	998.958333333333
2010-04-02	2010	4	2	11.5	2.79166666666667	330.391945405523	34.8958333333333	2.61666666666667	1006.29166666667
2010-04-03	2010	4	3	11.5	2.91666666666667	21.7729491262289	17.2083333333333	3.20833333333333	1005.125
2010-04-04	2010	4	4	11.5	3.125	142.717759577829	31.8708333333333	7.17916666666667	1002.75
2010-04-05	2010	4	5	11.5	4.08333333333333	299.795207683366	22.9375	5.64166666666667	1009.58333333333
2010-04-06	2010	4	6	11.5	2.375	343.364644828951	14.3041666666667	4.40416666666667	1016.125
2010-04-07	2010	4	7	11.5	3	108.477406427943	30.9666666666667	5.4625	1015
2010-04-08	2010	4	8	11.5	3.04166666666667	115.777013449517	47.7583333333333	7.10833333333333	1013.41666666667
2010-04-09	2010	4	9	11.5	4.54166666666667	298.035591718723	42.8541666666667	6.24583333333333	1013.83333333333
2010-04-10	2010	4	10	11.5	4.04166666666667	328.836304853104	12.1125	3.75833333333333	1011.95833333333
2010-04-11	2010	4	11	11.5	3.75	25.0200652493705	14.9958333333333	4.90833333333333	1011.58333333333
2010-04-12	2010	4	12	11.5	5	64.6581187420933	28.725	9.15	1009.33333333333
2010-04-13	2010	4	13	11.5	2.625	54.0609489669673	40.1041666666667	7.12083333333333	1006.33333333333
2010-04-14	2010	4	14	11.5	4.125	43.0478879238781	42.225	5.79166666666667	1003.95833333333
2010-04-15	2010	4	15	11.5	4.08333333333333	23.6830567935154	25.3166666666667	9.47916666666667	1002.75
2010-04-16	2010	4	16	11.5	4.70833333333333	303.279456037684	21.4875	5.55	1005.08333333333
2010-04-17	2010	4	17	11.5	4.41666666666667	271.230799001465	21.0916666666667	6.99583333333333	1007.83333333333
2010-04-18	2010	4	18	11.5	2.45833333333333	214.728390046088	24.9217391304348	10.7173913043478	1004.30434782609
2010-04-19	2010	4	19	11.5	3.45833333333333	344.88937430153	29.6083333333333	9.39583333333333	1000.83333333333
2010-04-20	2010	4	20	11.5	1.91666666666667	257.127163384475	19.4958333333333	6.44166666666667	1002.75
2010-04-21	2010	4	21	11.5	5.79166666666667	268.689908372646	18.9583333333333	3.65833333333333	999.25
2010-04-22	2010	4	22	11.5	5.16666666666667	281.243077762323	13.4041666666667	2.97083333333333	1002.79166666667
2010-04-23	2010	4	23	11.5	2.29166666666667	271.053421417259	30.904347826087	4.35652173913043	1005.47826086957
2010-04-24	2010	4	24	11.5	2.375	330.685381683415	51.4708333333333	6.77916666666667	1011.20833333333
2010-04-25	2010	4	25	11.5	4.20833333333333	112.159331524944	23.5333333333333	9.26666666666667	1016.79166666667
2010-04-26	2010	4	26	11.5	4.45833333333333	133.988894727202	23.75	11.4416666666667	1010.25
2010-04-27	2010	4	27	11.5	5.625	283.407427787721	17.1916666666667	8.675	1010.41666666667
2010-04-28	2010	4	28	11.5	3.83333333333333	281.962059328336	16.3833333333333	10.0166666666667	1013.16666666667
2010-04-29	2010	4	29	11.5	2.45833333333333	202.814374355944	37.4083333333333	14.1041666666667	1005
2010-04-30	2010	4	30	11.5	3.625	248.209566866172	35.0541666666667	16.1958333333333	996.25
2010-05-01	2010	5	1	11.5	2.33333333333333	254.663951629815	33.7333333333333	12.3041666666667	998.708333333333
2010-05-02	2010	5	2	11.5	2.16666666666667	329.419585572993	20.6291666666667	11.5208333333333	999.916666666667
2010-05-03	2010	5	3	11.5	4.70833333333333	298.248481174482	19.2625	8.68333333333333	997.583333333333
2010-05-04	2010	5	4	11.5	2	350.79462029648	5.83913043478261	5.46521739130435	1006
2010-05-05	2010	5	5	11.5	3.875	19.3738465787929	14.8541666666667	7.1875	1006.54166666667
2010-05-06	2010	5	6	11.5	6.375	69.2839454245109	11.2458333333333	4.38333333333333	996.708333333333
2010-05-07	2010	5	7	11.5	2.33333333333333	301.039568264576	23.0583333333333	7.55833333333333	994.25
2010-05-08	2010	5	8	11.5	1.20833333333333	284.360337558819	27.15	7.85	999.041666666667
2010-05-09	2010	5	9	11.5	1.41666666666667	187.393941146532	34.3458333333333	9.5	998.75
2010-05-10	2010	5	10	11.5	2.83333333333333	98.2299143801104	26.425	9.1875	996.416666666667
2010-05-11	2010	5	11	11.5	3.625	60.7216031384171	25.3375	9.25833333333333	999.75
2010-05-12	2010	5	12	11.5	3	122.108610141962	32.15	13.0458333333333	995.416666666667
2010-05-13	2010	5	13	11.5	3.95833333333333	311.110899229333	25.2166666666667	9.625	997.208333333333
2010-05-14	2010	5	14	11.5	4	329.787040950319	14.9833333333333	7.1	996.541666666667
2010-05-15	2010	5	15	11.5	4.08333333333333	244.335367004353	10.9208333333333	5.27083333333333	994.75
2010-05-16	2010	5	16	11.5	4.70833333333333	308.928599306882	15.325	6.92916666666667	997.25
2010-05-17	2010	5	17	11.5	6.04166666666667	318.806330849991	11.8291666666667	6.25416666666667	1001.79166666667
2010-05-18	2010	5	18	11.5	5.875	303.008102326017	12.2666666666667	6.12083333333333	1004.54166666667
2010-05-19	2010	5	19	11.5	1.91666666666667	250.959642350417	12.2958333333333	8.62916666666667	1005.33333333333
2010-05-20	2010	5	20	11.5	3.08333333333333	312.194706405281	22.8583333333333	12.675	1011.5
2010-05-21	2010	5	21	11.5	2.75	328.988264903159	19.3291666666667	13.4	1011.95833333333
2010-05-22	2010	5	22	11.5	3.33333333333333	324.082600520248	20.8583333333333	12.9458333333333	1010.08333333333
2010-05-23	2010	5	23	11.5	3.83333333333333	287.626445578878	11.6458333333333	13.05	1005.58333333333
2010-05-24	2010	5	24	11.5	3.75	275.677979039861	10.3083333333333	12.0833333333333	996.958333333333
2010-05-25	2010	5	25	11.5	5.75	285.408511581271	12.0583333333333	8.99166666666667	996.75
2010-05-26	2010	5	26	11.5	2.29166666666667	277.88510281999	16.1958333333333	9.23333333333333	999.291666666667
2010-05-27	2010	5	27	11.5	4.20833333333333	201.724469633169	29.0333333333333	10.1958333333333	996.875
2010-05-28	2010	5	28	11.5	1.58333333333333	173.482353254555	21.9541666666667	10.7541666666667	1002.125
2010-05-29	2010	5	29	11.5	2.66666666666667	298.693744115916	15.5958333333333	11.7916666666667	1007.75
2010-05-30	2010	5	30	11.5	3.45833333333333	122.994908671348	21.6333333333333	12.9458333333333	998.458333333333
2010-05-31	2010	5	31	11.5	3.58333333333333	266.352980438098	23.3291666666667	10.275	992.625
2010-06-01	2010	6	1	11.5	2.45833333333333	288.473342707946	11.6666666666667	9.6	996.857142857143
2010-06-02	2010	6	2	11.5	5.41666666666667	352.31561900599	16.325	12.1333333333333	997.833333333333
2010-06-03	2010	6	3	11.5	5.16666666666667	353.558823356375	12.9958333333333	14.9291666666667	1001.54166666667
2010-06-04	2010	6	4	11.5	3.29166666666667	334.514866536662	8.1375	14.7625	1005.33333333333
2010-06-05	2010	6	5	11.5	2.66666666666667	191.779697109113	16.7083333333333	17.5333333333333	1008.83333333333
2010-06-06	2010	6	6	11.5	2.54166666666667	184.442643465921	18.7375	19.7166666666667	1002.95833333333
2010-06-07	2010	6	7	11.5	3.54166666666667	234.751292168834	20.0708333333333	16.3791666666667	997.25
2010-06-08	2010	6	8	11.5	2.91666666666667	217.389283442979	18.675	16.7166666666667	1000
2010-06-09	2010	6	9	11.5	2.875	126.152996530011	24.0708333333333	20.5375	998.75
2010-06-10	2010	6	10	11.5	2	154.420125127684	33.3666666666667	22.725	996.833333333333
2010-06-11	2010	6	11	11.5	4.08333333333333	224.081258595323	34.5217391304348	23.7391304347826	994
2010-06-12	2010	6	12	11.5	4.125	262.388481404483	17.8125	15.6791666666667	997.708333333333
2010-06-13	2010	6	13	11.5	3.625	279.47951253692	10.4375	10.7125	1003.20833333333
2010-06-14	2010	6	14	11.5	1.16666666666667	7.87809489850918	14.8083333333333	11.7625	1005
2010-06-15	2010	6	15	11.5	1.75	296.662675996389	23.6416666666667	13.1125	1008.95833333333
2010-06-16	2010	6	16	11.5	3.125	50.5534711740608	13.725	12.1333333333333	1011.33333333333
2010-06-17	2010	6	17	11.5	2.875	100.846437551391	10.5833333333333	14.4583333333333	1009.54166666667
2010-06-18	2010	6	18	11.5	2.91666666666667	147.482227926253	21.2625	16.0666666666667	997.041666666667
2010-06-19	2010	6	19	11.5	3.625	264.824870857331	12.75	10.7541666666667	993.666666666667
2010-06-20	2010	6	20	11.5	1.875	312.195569947781	18.15	12.8708333333333	999.25
2010-06-21	2010	6	21	11.5	3.04166666666667	336.490348612852	13.275	13.55	1004.29166666667
2010-06-22	2010	6	22	11.5	3.75	335.24012730564	10.5166666666667	13.1541666666667	1008.45833333333
2010-06-23	2010	6	23	11.5	4.25	330.866847544911	9.60833333333333	13.9166666666667	1008.75
2010-06-24	2010	6	24	11.5	4.625	329.343054746479	11.1772727272727	15.5272727272727	1004.5
2010-06-25	2010	6	25	11.5	2.95833333333333	338.749049506833	18.0708333333333	16.3333333333333	1002.625
2010-06-26	2010	6	26	11.5	3.20833333333333	334.039872870646	22.5333333333333	16.3333333333333	1005.08333333333
2010-06-27	2010	6	27	11.5	1.58333333333333	64.8645369189907	10.1416666666667	16.3	1010.29166666667
2010-06-28	2010	6	28	11.5	1.875	93.8955224250826	15.6708333333333	18.6291666666667	1009.95833333333
2010-06-29	2010	6	29	11.5	2.25	109.590316775055	20.5125	20.1833333333333	1007.66666666667
2010-06-30	2010	6	30	11.5	1.75	145.102869230843	30.8583333333333	20.25	1005.91666666667
2010-07-01	2010	7	1	11.5	1.70833333333333	99.4041110660786	23.9173913043478	18.8391304347826	1006.39130434783
2010-07-02	2010	7	2	11.5	2.08333333333333	44.128573722689	13.425	20.7916666666667	1007.16666666667
2010-07-03	2010	7	3	11.5	3.04166666666667	88.4205565493909	16.2541666666667	20.0875	1007.91666666667
2010-07-04	2010	7	4	11.5	2	100.176916809414	15.625	20.4375	1006.83333333333
2010-07-05	2010	7	5	11.5	1.54166666666667	146.295862626751	29.6791666666667	21.7333333333333	1004.16666666667
2010-07-06	2010	7	6	11.5	3.75	318.462779807542	28.725	14.9	1004.66666666667
2010-07-07	2010	7	7	11.5	4.29166666666667	311.09514011532	10.5625	15.175	1009.625
2010-07-08	2010	7	8	11.5	1.41666666666667	286.09020491374	14.4083333333333	17.3041666666667	1010.875
2010-07-09	2010	7	9	11.5	1.33333333333333	178.577099429237	23.25	21.875	1010.375
2010-07-10	2010	7	10	11.5	2.75	133.278948771695	24.8791666666667	24.5875	1010
2010-07-11	2010	7	11	11.5	3.79166666666667	123.421834834519	17.8166666666667	26.2666666666667	1007.91666666667
2010-07-12	2010	7	12	11.5	3.66666666666667	118.305117917153	19.9791666666667	26.3416666666667	1004.20833333333
2010-07-13	2010	7	13	11.5	3.75	225.333577167227	26.9708333333333	23.1666666666667	999.791666666667
2010-07-14	2010	7	14	11.5	2.375	59.5164713900585	19.2291666666667	22.7041666666667	1001.66666666667
2010-07-15	2010	7	15	11.5	3.83333333333333	282.557304708427	NA	NA	NA
2010-07-16	2010	7	16	11.5	2.45833333333333	147.48470003159	19.1173913043478	25.5	1006.60869565217
2010-07-17	2010	7	17	11.5	4.08333333333333	287.712630564172	28.15	25.43	1004.9
2010-07-18	2010	7	18	11.5	5.375	332.879250577756	NA	NA	NA
2010-07-19	2010	7	19	11.5	2	340.390126790114	9.26086956521739	18.0086956521739	1013.04347826087
2010-07-20	2010	7	20	11.5	2.375	102.571290008279	21.1291666666667	19.2458333333333	1008.04166666667
2010-07-21	2010	7	21	11.5	3.66666666666667	135.983308596886	20.6666666666667	24.6291666666667	1000.91666666667
2010-07-22	2010	7	22	11.5	2.54166666666667	252.10347376035	31.6958333333333	25.8666666666667	999.916666666667
2010-07-23	2010	7	23	11.5	4.58333333333333	340.775979052241	22.25	17.4166666666667	1001.91666666667
2010-07-24	2010	7	24	11.5	7.79166666666667	306.588494261432	NA	14.4041666666667	995.375
2010-07-25	2010	7	25	11.5	4.79166666666667	283.856777094649	NA	15.8791666666667	998.916666666667
2010-07-26	2010	7	26	11.5	1.79166666666667	13.4279991209285	NA	16.2875	1001.20833333333
2010-07-27	2010	7	27	11.5	2.45833333333333	20.2442267762878	17.5166666666667	16.6541666666667	1003.08333333333
2010-07-28	2010	7	28	11.5	3.33333333333333	321.691366232543	23.0125	14.4166666666667	998.708333333333
2010-07-29	2010	7	29	11.5	4.5	268.659573891675	18.0583333333333	16.3583333333333	995.791666666667
